ticker_A,ticker_B,entry_date,exit_date,direction,return_before_cost,return_after_cost,transaction_cost,converged,days_open,window_id,formation_start,trading_start,beta
BDX,TMO,2016-03-07,2016-04-12,short_B_long_A,0.058941294045777484,0.04894129404577748,0.01,True,36,0,2015-01-02,2016-01-04,1.1694729066204812
BDX,TMO,2016-06-27,2016-06-30,long_B_short_A,0.0012577981581727501,-0.00874220184182725,0.01,False,3,0,2015-01-02,2016-01-04,1.1694729066204812
PNW,WEC,2016-01-14,2016-04-20,short_B_long_A,0.027583710036783907,0.017583710036783905,0.01,True,97,0,2015-01-02,2016-01-04,0.8029818156916068
PNW,WEC,2016-05-04,2016-06-30,short_B_long_A,-0.019585353147268503,-0.029585353147268505,0.01,False,57,0,2015-01-02,2016-01-04,0.8029818156916068
PEP,RSG,2016-01-07,2016-06-30,short_B_long_A,-0.21056907342155273,-0.22056907342155274,0.01,False,175,0,2015-01-02,2016-01-04,0.5650273667941559
ES,PNW,2016-03-29,2016-07-29,short_B_long_A,-0.05728481257302072,-0.06728481257302071,0.01,False,122,1,2015-02-02,2016-02-01,1.1477441667799768
DTE,PNW,2016-02-22,2016-07-29,short_B_long_A,0.00557970437159519,-0.00442029562840481,0.01,False,158,1,2015-02-02,2016-02-01,0.9883367969375056
PNW,WEC,2016-02-01,2016-03-18,short_B_long_A,0.022700084292492595,0.012700084292492595,0.01,True,46,1,2015-02-02,2016-02-01,0.8969585718681479
PNW,WEC,2016-04-20,2016-05-04,long_B_short_A,0.03415768846075361,0.024157688460753605,0.01,True,14,1,2015-02-02,2016-02-01,0.8969585718681479
DTE,ES,2016-02-23,2016-04-13,short_B_long_A,0.027631524846516493,0.01763152484651649,0.01,True,50,1,2015-02-02,2016-02-01,0.8208101873933591
DTE,ES,2016-05-24,2016-07-29,long_B_short_A,-0.004666835852057807,-0.014666835852057808,0.01,False,66,1,2015-02-02,2016-02-01,0.8208101873933591
AEP,SO,2016-02-03,2016-07-29,long_B_short_A,0.030801143427080346,0.020801143427080344,0.01,False,177,1,2015-02-02,2016-02-01,0.8499397973760702
NTRS,RF,2016-02-23,2016-05-18,long_B_short_A,0.25610273825093277,0.24610273825093276,0.01,True,85,1,2015-02-02,2016-02-01,0.13171480943355593
NTRS,RF,2016-06-30,2016-07-12,long_B_short_A,0.03754305780752028,0.027543057807520276,0.01,True,12,1,2015-02-02,2016-02-01,0.13171480943355593
ES,PCG,2016-04-06,2016-07-29,short_B_long_A,-0.06281026813850936,-0.07281026813850935,0.01,False,114,1,2015-02-02,2016-02-01,0.9890775357962794
HON,MRSH,2016-02-01,2016-02-22,long_B_short_A,0.06630152091436448,0.056301520914364474,0.01,True,21,1,2015-02-02,2016-02-01,0.6309431873869258
HON,MRSH,2016-03-22,2016-04-18,long_B_short_A,0.04717563064847113,0.037175630648471125,0.01,True,27,1,2015-02-02,2016-02-01,0.6309431873869258
HON,MRSH,2016-05-13,2016-07-29,short_B_long_A,-0.01990685424936546,-0.029906854249365462,0.01,False,77,1,2015-02-02,2016-02-01,0.6309431873869258
AEP,ES,2016-02-05,2016-07-29,long_B_short_A,-0.04248021192558912,-0.052480211925589125,0.01,False,175,1,2015-02-02,2016-02-01,1.0642802767947366
DTE,WEC,2016-02-08,2016-07-01,short_B_long_A,0.0032283384098680257,-0.0067716615901319745,0.01,True,144,1,2015-02-02,2016-02-01,0.9078774928347635
MMM,GPC,2016-02-03,2016-02-16,long_B_short_A,0.05253662327354403,0.04253662327354403,0.01,True,13,1,2015-02-02,2016-02-01,0.6008379510731157
MMM,GPC,2016-03-03,2016-05-17,short_B_long_A,0.04580503742106758,0.03580503742106758,0.01,True,75,1,2015-02-02,2016-02-01,0.6008379510731157
MMM,GPC,2016-06-30,2016-07-19,short_B_long_A,0.05976852677325744,0.04976852677325744,0.01,True,19,1,2015-02-02,2016-02-01,0.6008379510731157
MMM,GPC,2016-07-28,2016-07-29,short_B_long_A,0.00862123791143174,-0.0013787620885682608,0.01,False,1,1,2015-02-02,2016-02-01,0.6008379510731157
BRO,USB,2016-02-02,2016-07-29,long_B_short_A,-0.3201412992904448,-0.33014129929044483,0.01,False,178,1,2015-02-02,2016-02-01,1.9584150834386125
PCG,PNW,2016-03-10,2016-07-29,short_B_long_A,0.011707634755840607,0.0017076347558406067,0.01,False,141,1,2015-02-02,2016-02-01,0.9747254546904178
AEP,WEC,2016-03-16,2016-05-25,long_B_short_A,0.029382391432714487,0.019382391432714488,0.01,True,70,1,2015-02-02,2016-02-01,1.2125598682314318
AEP,WEC,2016-07-06,2016-07-29,long_B_short_A,0.022244715388282092,0.012244715388282092,0.01,False,23,1,2015-02-02,2016-02-01,1.2125598682314318
BDX,TMO,2016-02-02,2016-02-04,long_B_short_A,0.06414821954187996,0.05414821954187996,0.01,True,2,1,2015-02-02,2016-02-01,1.157486666841144
BDX,TMO,2016-02-26,2016-03-02,long_B_short_A,0.04833595004786795,0.038335950047867946,0.01,True,5,1,2015-02-02,2016-02-01,1.157486666841144
BDX,TMO,2016-03-07,2016-04-12,short_B_long_A,0.0588765493594984,0.048876549359498395,0.01,True,36,1,2015-02-02,2016-02-01,1.157486666841144
BDX,TMO,2016-06-27,2016-07-15,long_B_short_A,0.028606899490890667,0.018606899490890665,0.01,True,18,1,2015-02-02,2016-02-01,1.157486666841144
GPC,ITW,2016-04-19,2016-06-27,short_B_long_A,0.04869309311319248,0.03869309311319248,0.01,True,69,1,2015-02-02,2016-02-01,1.1338372675329607
GPC,ITW,2016-07-15,2016-07-29,short_B_long_A,-0.04013978959373116,-0.05013978959373116,0.01,False,14,1,2015-02-02,2016-02-01,1.1338372675329607
PCG,SO,2016-02-01,2016-02-03,short_B_long_A,0.08390427892731733,0.07390427892731734,0.01,True,2,1,2015-02-02,2016-02-01,0.5822461363162608
HON,IEX,2016-02-01,2016-03-29,long_B_short_A,0.08589472362862788,0.07589472362862788,0.01,True,57,1,2015-02-02,2016-02-01,0.9010371592043052
HON,IEX,2016-06-27,2016-07-22,long_B_short_A,0.07174276871627767,0.06174276871627767,0.01,True,25,1,2015-02-02,2016-02-01,0.9010371592043052
HON,IEX,2016-07-27,2016-07-29,short_B_long_A,-0.0013415462255477982,-0.011341546225547798,0.01,False,2,1,2015-02-02,2016-02-01,0.9010371592043052
MRSH,WFC,2016-02-01,2016-07-29,long_B_short_A,-0.25756975909731594,-0.26756975909731595,0.01,False,179,1,2015-02-02,2016-02-01,0.9433509969453222
ES,PNW,2016-03-31,2016-08-31,short_B_long_A,-0.08108053931594565,-0.09108053931594565,0.01,False,153,2,2015-03-02,2016-03-01,1.1874822653240966
AEP,SO,2016-03-07,2016-04-28,long_B_short_A,0.03226018061792753,0.022260180617927526,0.01,True,52,2,2015-03-02,2016-03-01,0.7556571463441079
AEP,SO,2016-05-06,2016-08-26,long_B_short_A,0.04647192152241003,0.03647192152241003,0.01,True,112,2,2015-03-02,2016-03-01,0.7556571463441079
PRU,RF,2016-03-01,2016-04-27,long_B_short_A,0.19377406060989844,0.18377406060989843,0.01,True,57,2,2015-03-02,2016-03-01,0.1280096609726627
PRU,RF,2016-05-25,2016-06-27,short_B_long_A,1.3367120153600798,1.3267120153600798,0.01,True,33,2,2015-03-02,2016-03-01,0.1280096609726627
PRU,RF,2016-08-04,2016-08-31,short_B_long_A,-0.7038144301824031,-0.7138144301824031,0.01,False,27,2,2015-03-02,2016-03-01,0.1280096609726627
AEE,PNW,2016-03-16,2016-08-31,short_B_long_A,-0.017109871559846987,-0.02710987155984699,0.01,False,168,2,2015-03-02,2016-03-01,1.1294715904603776
PNW,WEC,2016-03-28,2016-08-31,long_B_short_A,-0.0015881036602946597,-0.01158810366029466,0.01,False,156,2,2015-03-02,2016-03-01,0.9905093793562678
DTE,PNW,2016-03-02,2016-05-05,short_B_long_A,0.01940028176723245,0.00940028176723245,0.01,True,64,2,2015-03-02,2016-03-01,1.0701328009137612
GPC,ITW,2016-04-19,2016-06-27,short_B_long_A,0.04714184252626273,0.03714184252626273,0.01,True,69,2,2015-03-02,2016-03-01,1.164900130591527
GPC,ITW,2016-07-18,2016-08-31,short_B_long_A,-0.055296988023667046,-0.06529698802366704,0.01,False,44,2,2015-03-02,2016-03-01,1.164900130591527
ES,PCG,2016-04-08,2016-08-31,short_B_long_A,-0.0980519624985833,-0.1080519624985833,0.01,False,145,2,2015-03-02,2016-03-01,1.0154935760439758
HON,MRSH,2016-05-12,2016-08-31,short_B_long_A,-0.05725804696559765,-0.06725804696559765,0.01,False,111,2,2015-03-02,2016-03-01,0.6226058023059664
DTE,ES,2016-03-01,2016-04-05,short_B_long_A,0.010858669309297693,0.0008586693092976928,0.01,True,35,2,2015-03-02,2016-03-01,0.8737508853652733
DTE,ES,2016-05-20,2016-08-31,long_B_short_A,-0.05763645037281714,-0.06763645037281714,0.01,False,103,2,2015-03-02,2016-03-01,0.8737508853652733
AEE,ES,2016-05-09,2016-05-20,short_B_long_A,0.02555935690897433,0.015559356908974331,0.01,True,11,2,2015-03-02,2016-03-01,0.924991465848834
AEE,ES,2016-05-31,2016-08-31,long_B_short_A,-0.028472481569108705,-0.03847248156910871,0.01,False,92,2,2015-03-02,2016-03-01,0.924991465848834
MMM,GPC,2016-03-02,2016-05-17,short_B_long_A,0.038406935260892214,0.028406935260892212,0.01,True,76,2,2015-03-02,2016-03-01,0.5911025758236047
MMM,GPC,2016-06-29,2016-07-19,short_B_long_A,0.04711776953083123,0.03711776953083123,0.01,True,20,2,2015-03-02,2016-03-01,0.5911025758236047
MMM,GPC,2016-07-28,2016-08-31,short_B_long_A,0.010387771029304806,0.0003877710293048054,0.01,False,34,2,2015-03-02,2016-03-01,0.5911025758236047
MMM,ITW,2016-03-17,2016-06-27,short_B_long_A,0.04648114088119705,0.03648114088119705,0.01,True,102,2,2015-03-02,2016-03-01,0.7667997638892969
MMM,ITW,2016-07-08,2016-08-31,short_B_long_A,-0.10797358422935702,-0.11797358422935701,0.01,False,54,2,2015-03-02,2016-03-01,0.7667997638892969
AEP,CMS,2016-04-12,2016-04-28,long_B_short_A,0.008666900544321607,-0.0013330994556783934,0.01,True,16,2,2015-03-02,2016-03-01,0.8370594594089937
AEP,CMS,2016-07-11,2016-08-26,long_B_short_A,-0.004393622308072553,-0.014393622308072554,0.01,True,46,2,2015-03-02,2016-03-01,0.8370594594089937
EXPD,UPS,2016-03-18,2016-08-31,short_B_long_A,0.007360473303886429,-0.002639526696113571,0.01,False,166,2,2015-03-02,2016-03-01,1.2103732031359353
CLX,JKHY,2016-03-01,2016-06-24,short_B_long_A,0.06905693172461069,0.05905693172461069,0.01,True,115,2,2015-03-02,2016-03-01,0.7248195172188914
CLX,JKHY,2016-07-11,2016-08-31,short_B_long_A,-0.025442781854097773,-0.03544278185409777,0.01,False,51,2,2015-03-02,2016-03-01,0.7248195172188914
FRT,KIM,2016-04-13,2016-05-20,short_B_long_A,0.26462233410916586,0.25462233410916585,0.01,True,37,2,2015-03-02,2016-03-01,0.1729420208052241
FRT,KIM,2016-06-02,2016-08-31,short_B_long_A,-0.2754825525380447,-0.2854825525380447,0.01,False,90,2,2015-03-02,2016-03-01,0.1729420208052241
CCI,PEP,2016-04-08,2016-05-17,short_B_long_A,0.0500407064889601,0.0400407064889601,0.01,True,39,2,2015-03-02,2016-03-01,0.9720391264822419
CCI,PEP,2016-06-24,2016-07-29,long_B_short_A,0.06210659796366453,0.05210659796366453,0.01,True,35,2,2015-03-02,2016-03-01,0.9720391264822419
CMS,XEL,2016-08-04,2016-09-29,long_B_short_A,0.015492750899389722,0.005492750899389722,0.01,True,56,3,2015-04-01,2016-04-01,0.9291112268160893
ES,PNW,2016-04-04,2016-09-30,short_B_long_A,-0.08050904259116812,-0.09050904259116811,0.01,False,179,3,2015-04-01,2016-04-01,1.2180818455883262
WEC,XEL,2016-07-25,2016-09-29,long_B_short_A,0.00017961082636977488,-0.009820389173630225,0.01,True,66,3,2015-04-01,2016-04-01,0.6745770743808233
PNC,WFC,2016-05-17,2016-06-27,long_B_short_A,0.0009038493374412329,-0.009096150662558767,0.01,True,41,3,2015-04-01,2016-04-01,0.6460419590213362
PNC,WFC,2016-08-26,2016-09-30,long_B_short_A,-0.11253694118447606,-0.12253694118447606,0.01,False,35,3,2015-04-01,2016-04-01,0.6460419590213362
FRT,KIM,2016-04-21,2016-05-20,short_B_long_A,0.13591023516119205,0.12591023516119204,0.01,True,29,3,2015-04-01,2016-04-01,0.17803163271102368
FRT,KIM,2016-06-02,2016-09-30,short_B_long_A,-0.07668946038834568,-0.08668946038834567,0.01,False,120,3,2015-04-01,2016-04-01,0.17803163271102368
MMM,ITW,2016-04-08,2016-06-24,short_B_long_A,0.039509937359108876,0.029509937359108875,0.01,True,77,3,2015-04-01,2016-04-01,0.8269820392777294
MMM,ITW,2016-07-20,2016-09-30,short_B_long_A,-0.08902045661183201,-0.09902045661183201,0.01,False,72,3,2015-04-01,2016-04-01,0.8269820392777294
NTRS,PRU,2016-04-19,2016-07-14,long_B_short_A,0.04589603939922038,0.03589603939922038,0.01,True,86,3,2015-04-01,2016-04-01,1.0487353794874905
NTRS,PRU,2016-09-14,2016-09-30,short_B_long_A,-0.03191433562391151,-0.04191433562391151,0.01,False,16,3,2015-04-01,2016-04-01,1.0487353794874905
AEE,PNW,2016-04-07,2016-09-30,short_B_long_A,-0.017961382367887323,-0.027961382367887325,0.01,False,176,3,2015-04-01,2016-04-01,1.1951062611361023
AEE,ES,2016-05-12,2016-05-18,short_B_long_A,0.023978465160669024,0.013978465160669024,0.01,True,6,3,2015-04-01,2016-04-01,0.9663713595845477
AEE,ES,2016-05-31,2016-09-30,long_B_short_A,-0.02034990523758482,-0.030349905237584823,0.01,False,122,3,2015-04-01,2016-04-01,0.9663713595845477
SO,XEL,2016-05-09,2016-07-14,short_B_long_A,0.023488166662458246,0.013488166662458246,0.01,True,66,3,2015-04-01,2016-04-01,1.0479322217143923
SO,XEL,2016-09-12,2016-09-30,long_B_short_A,0.014771282445341642,0.004771282445341642,0.01,False,18,3,2015-04-01,2016-04-01,1.0479322217143923
HON,MRSH,2016-05-04,2016-09-30,short_B_long_A,-0.07631150038313703,-0.08631150038313702,0.01,False,149,3,2015-04-01,2016-04-01,0.5592872461127878
DTE,ES,2016-05-04,2016-09-30,long_B_short_A,-0.08231364012744462,-0.09231364012744461,0.01,False,149,3,2015-04-01,2016-04-01,0.918122508138649
ES,PCG,2016-04-08,2016-09-30,short_B_long_A,-0.08148032829297547,-0.09148032829297546,0.01,False,175,3,2015-04-01,2016-04-01,1.0158514215261254
DTE,PNW,2016-04-11,2016-05-04,short_B_long_A,0.0263327204187763,0.0163327204187763,0.01,True,23,3,2015-04-01,2016-04-01,1.141601480490382
DTE,PNW,2016-06-30,2016-09-30,long_B_short_A,-0.001339558625803497,-0.011339558625803497,0.01,False,92,3,2015-04-01,2016-04-01,1.141601480490382
CTAS,DHR,2016-04-21,2016-09-30,short_B_long_A,-0.11080172943025729,-0.12080172943025728,0.01,False,162,3,2015-04-01,2016-04-01,1.8222476265231626
LIN,ORCL,2016-08-16,2016-09-30,long_B_short_A,-0.05028591870178606,-0.06028591870178606,0.01,False,45,3,2015-04-01,2016-04-01,0.3715506893946369
CMS,ES,2016-05-17,2016-09-30,long_B_short_A,-0.051356376135443006,-0.06135637613544301,0.01,False,136,3,2015-04-01,2016-04-01,1.130944643916308
CMS,PNW,2016-04-05,2016-09-30,short_B_long_A,-0.008279163220180612,-0.01827916322018061,0.01,False,178,3,2015-04-01,2016-04-01,1.3959036480829254
CMS,XEL,2016-08-05,2016-09-22,long_B_short_A,0.012241502830008867,0.0022415028300088666,0.01,True,48,4,2015-05-01,2016-05-02,0.9175413281987999
CMS,XEL,2016-10-21,2016-10-28,long_B_short_A,0.015151743429272661,0.005151743429272661,0.01,True,7,4,2015-05-01,2016-05-02,0.9175413281987999
AEE,PPL,2016-05-02,2016-06-14,short_B_long_A,0.03061700948319261,0.02061700948319261,0.01,True,43,4,2015-05-01,2016-05-02,0.6061202722014214
AEE,PPL,2016-06-24,2016-10-31,long_B_short_A,-0.049849110639231274,-0.059849110639231276,0.01,False,129,4,2015-05-01,2016-05-02,0.6061202722014214
MMM,GPC,2016-07-19,2016-08-24,long_B_short_A,0.049974963404955705,0.0399749634049557,0.01,True,36,4,2015-05-01,2016-05-02,0.7260352963581529
MMM,GPC,2016-09-07,2016-10-06,long_B_short_A,0.02198997155094127,0.011989971550941269,0.01,True,29,4,2015-05-01,2016-05-02,0.7260352963581529
MMM,GPC,2016-10-19,2016-10-31,long_B_short_A,0.0030896872384660254,-0.006910312761533975,0.01,False,12,4,2015-05-01,2016-05-02,0.7260352963581529
AEE,ES,2016-05-12,2016-05-18,short_B_long_A,0.023963870863012132,0.013963870863012132,0.01,True,6,4,2015-05-01,2016-05-02,0.9666480067161498
AEE,ES,2016-05-31,2016-10-31,long_B_short_A,-0.01957018402822233,-0.029570184028222334,0.01,False,153,4,2015-05-01,2016-05-02,0.9666480067161498
ES,SO,2016-06-23,2016-10-31,short_B_long_A,-0.04388063892665219,-0.053880638926652194,0.01,False,130,4,2015-05-01,2016-05-02,0.7446497349961185
CB,KO,2016-05-17,2016-10-31,long_B_short_A,-0.047806596590881,-0.057806596590881,0.01,False,167,4,2015-05-01,2016-05-02,0.29403533779196545
KIM,PPL,2016-05-13,2016-06-24,short_B_long_A,0.0552142167615256,0.0452142167615256,0.01,True,42,4,2015-05-01,2016-05-02,1.4113435207562985
KIM,PPL,2016-06-27,2016-10-31,long_B_short_A,0.08682148878075951,0.07682148878075952,0.01,False,126,4,2015-05-01,2016-05-02,1.4113435207562985
NTRS,PRU,2016-05-02,2016-07-14,long_B_short_A,0.03173525717129956,0.02173525717129956,0.01,True,73,4,2015-05-01,2016-05-02,1.0501462622065385
NTRS,PRU,2016-09-14,2016-10-31,short_B_long_A,-0.004753549994265596,-0.014753549994265596,0.01,False,47,4,2015-05-01,2016-05-02,1.0501462622065385
ITW,XYL,2016-05-12,2016-10-31,short_B_long_A,-0.17686836634734887,-0.18686836634734888,0.01,False,172,4,2015-05-01,2016-05-02,0.4543753634130947
LIN,TROW,2016-05-24,2016-06-08,short_B_long_A,0.07770780472173344,0.06770780472173345,0.01,True,15,4,2015-05-01,2016-05-02,0.43711007505994537
LIN,TROW,2016-06-14,2016-10-31,long_B_short_A,-0.11378730830810631,-0.1237873083081063,0.01,False,139,4,2015-05-01,2016-05-02,0.43711007505994537
BDX,TMO,2016-05-05,2016-05-27,long_B_short_A,0.03471089414933225,0.024710894149332245,0.01,True,22,4,2015-05-01,2016-05-02,1.2482681189733387
BDX,TMO,2016-06-14,2016-07-27,long_B_short_A,0.03302480717918581,0.023024807179185806,0.01,True,43,4,2015-05-01,2016-05-02,1.2482681189733387
BDX,TMO,2016-08-24,2016-10-31,long_B_short_A,0.0070014121880982785,-0.0029985878119017217,0.01,False,68,4,2015-05-01,2016-05-02,1.2482681189733387
WEC,XEL,2016-06-14,2016-07-06,long_B_short_A,0.03307303109401103,0.02307303109401103,0.01,True,22,4,2015-05-01,2016-05-02,0.6752147288114674
WEC,XEL,2016-07-25,2016-09-29,long_B_short_A,0.00022430795226125594,-0.009775692047738744,0.01,True,66,4,2015-05-01,2016-05-02,0.6752147288114674
CLX,KDP,2016-06-14,2016-07-20,long_B_short_A,0.06357528987094029,0.05357528987094028,0.01,True,36,4,2015-05-01,2016-05-02,0.1350851170127874
CLX,KDP,2016-07-28,2016-08-23,short_B_long_A,0.32990509296987336,0.31990509296987335,0.01,True,26,4,2015-05-01,2016-05-02,0.1350851170127874
CLX,KDP,2016-09-14,2016-10-04,short_B_long_A,0.2766781428996717,0.2666781428996717,0.01,True,20,4,2015-05-01,2016-05-02,0.1350851170127874
CLX,KDP,2016-10-24,2016-10-31,short_B_long_A,0.05588629707830836,0.04588629707830836,0.01,False,7,4,2015-05-01,2016-05-02,0.1350851170127874
GPC,ITW,2016-05-11,2016-06-24,short_B_long_A,0.035272188372266366,0.025272188372266365,0.01,True,44,4,2015-05-01,2016-05-02,1.1946560960663675
GPC,ITW,2016-07-19,2016-10-31,short_B_long_A,-0.10905305186387412,-0.11905305186387412,0.01,False,104,4,2015-05-01,2016-05-02,1.1946560960663675
CMS,ES,2016-05-18,2016-10-31,long_B_short_A,-0.03732578089214814,-0.047325780892148145,0.01,False,166,4,2015-05-01,2016-05-02,1.1214250784930428
AMP,STT,2016-06-09,2016-07-27,long_B_short_A,0.09171995611850081,0.08171995611850082,0.01,True,48,4,2015-05-01,2016-05-02,0.5383111292977283
AMP,STT,2016-07-28,2016-10-31,short_B_long_A,-0.21346922772476679,-0.2234692277247668,0.01,False,95,4,2015-05-01,2016-05-02,0.5383111292977283
CCI,PEP,2016-05-18,2016-10-04,long_B_short_A,0.05007642012802023,0.04007642012802023,0.01,True,139,4,2015-05-01,2016-05-02,1.138572683858796
CCI,PEP,2016-10-21,2016-10-27,long_B_short_A,0.059222406975626786,0.049222406975626784,0.01,True,6,4,2015-05-01,2016-05-02,1.138572683858796
CFG,RJF,2016-05-04,2016-10-31,short_B_long_A,0.10910655977107499,0.09910655977107499,0.01,False,180,4,2015-05-01,2016-05-02,1.857413847324672
EG,HON,2016-05-02,2016-10-07,short_B_long_A,0.12654012322403368,0.11654012322403369,0.01,True,158,4,2015-05-01,2016-05-02,0.5629905633459397
EG,HON,2016-10-25,2016-10-31,long_B_short_A,0.0005971321100174797,-0.00940286788998252,0.01,False,6,4,2015-05-01,2016-05-02,0.5629905633459397
CMS,XEL,2016-08-10,2016-09-07,long_B_short_A,0.01164220294158987,0.0016422029415898692,0.01,True,28,5,2015-06-01,2016-06-01,0.9088181930868777
CMS,XEL,2016-10-21,2016-10-28,long_B_short_A,0.015181414350569092,0.005181414350569092,0.01,True,7,5,2015-06-01,2016-06-01,0.9088181930868777
CMS,XEL,2016-11-10,2016-11-30,long_B_short_A,-0.008268664014941435,-0.018268664014941434,0.01,False,20,5,2015-06-01,2016-06-01,0.9088181930868777
WEC,XEL,2016-11-08,2016-11-22,short_B_long_A,0.047877624318875586,0.037877624318875584,0.01,True,14,5,2015-06-01,2016-06-01,0.6649189568181901
CMS,PNW,2016-07-05,2016-11-30,short_B_long_A,-0.054360728631985496,-0.0643607286319855,0.01,False,148,5,2015-06-01,2016-06-01,1.486188230785095
FITB,HBAN,2016-06-10,2016-11-30,long_B_short_A,0.06851256469330622,0.058512564693306214,0.01,False,173,5,2015-06-01,2016-06-01,0.4762259586463285
RSG,WM,2016-06-14,2016-09-19,short_B_long_A,0.025580346884527292,0.015580346884527292,0.01,True,97,5,2015-06-01,2016-06-01,1.4042997633560295
AMP,STT,2016-06-09,2016-07-27,long_B_short_A,0.09184986362626506,0.08184986362626506,0.01,True,48,5,2015-06-01,2016-06-01,0.5408754077013826
AMP,STT,2016-07-28,2016-11-30,short_B_long_A,-0.173862144272887,-0.183862144272887,0.01,False,125,5,2015-06-01,2016-06-01,0.5408754077013826
PNW,WEC,2016-09-27,2016-11-30,long_B_short_A,-0.03965886053240812,-0.049658860532408124,0.01,False,64,5,2015-06-01,2016-06-01,0.8912294651693438
CLX,KDP,2016-06-14,2016-07-20,long_B_short_A,0.06356182230989035,0.05356182230989035,0.01,True,36,5,2015-06-01,2016-06-01,0.1357836919138466
CLX,KDP,2016-07-28,2016-08-23,short_B_long_A,0.32819286555102395,0.31819286555102394,0.01,True,26,5,2015-06-01,2016-06-01,0.1357836919138466
CLX,KDP,2016-09-14,2016-11-30,short_B_long_A,0.23829882047192175,0.22829882047192174,0.01,False,77,5,2015-06-01,2016-06-01,0.1357836919138466
PNC,WFC,2016-06-08,2016-06-27,long_B_short_A,-0.014170397598493784,-0.024170397598493785,0.01,True,19,5,2015-06-01,2016-06-01,0.6595383917173393
PNC,WFC,2016-07-08,2016-08-03,short_B_long_A,0.04193935570652823,0.03193935570652823,0.01,True,26,5,2015-06-01,2016-06-01,0.6595383917173393
PNC,WFC,2016-09-01,2016-11-30,long_B_short_A,-0.09745372139229727,-0.10745372139229727,0.01,False,90,5,2015-06-01,2016-06-01,0.6595383917173393
RVTY,WAT,2016-06-30,2016-11-30,short_B_long_A,-0.007931615738544825,-0.017931615738544827,0.01,False,153,5,2015-06-01,2016-06-01,1.9650053533307998
LIN,TROW,2016-06-01,2016-06-08,short_B_long_A,0.09317059313971113,0.08317059313971113,0.01,True,7,5,2015-06-01,2016-06-01,0.4154183252776913
LIN,TROW,2016-06-24,2016-11-30,long_B_short_A,0.032049334407059774,0.02204933440705977,0.01,False,159,5,2015-06-01,2016-06-01,0.4154183252776913
CL,HON,2016-08-01,2016-09-14,long_B_short_A,0.06479085854487086,0.05479085854487086,0.01,True,44,5,2015-06-01,2016-06-01,1.7439662682464052
CL,HON,2016-10-07,2016-11-09,long_B_short_A,0.10547592536437009,0.09547592536437009,0.01,True,33,5,2015-06-01,2016-06-01,1.7439662682464052
CL,HON,2016-11-10,2016-11-30,short_B_long_A,-0.03652813841672206,-0.04652813841672206,0.01,False,20,5,2015-06-01,2016-06-01,1.7439662682464052
ES,SO,2016-06-10,2016-11-30,short_B_long_A,0.004340209169038545,-0.0056597908309614555,0.01,False,173,5,2015-06-01,2016-06-01,0.7360233814453366
DOV,RTX,2016-06-06,2016-11-30,long_B_short_A,0.012005942004219047,0.002005942004219047,0.01,False,177,5,2015-06-01,2016-06-01,1.20533003046518
GD,GL,2016-06-01,2016-08-01,short_B_long_A,0.059657980572138496,0.049657980572138494,0.01,True,61,5,2015-06-01,2016-06-01,0.4972046631584099
GD,GL,2016-11-29,2016-11-30,long_B_short_A,0.005404495787721136,-0.004595504212278864,0.01,False,1,5,2015-06-01,2016-06-01,0.4972046631584099
APH,BRK-B,2016-09-15,2016-11-30,long_B_short_A,-0.5734546297979978,-0.5834546297979978,0.01,False,76,5,2015-06-01,2016-06-01,7.426448516818029
EXPD,UPS,2016-06-21,2016-11-30,short_B_long_A,0.024726717127639727,0.014726717127639727,0.01,False,162,5,2015-06-01,2016-06-01,1.4706444764402047
EL,PG,2016-06-27,2016-11-30,short_B_long_A,-0.15042702632598062,-0.16042702632598063,0.01,False,156,5,2015-06-01,2016-06-01,0.6470635868353761
PPL,REG,2016-06-24,2016-11-17,short_B_long_A,-0.03182800550659082,-0.04182800550659082,0.01,True,146,5,2015-06-01,2016-06-01,2.061624489414563
BDX,TMO,2016-06-14,2016-07-25,long_B_short_A,0.03386531331206719,0.02386531331206719,0.01,True,41,5,2015-06-01,2016-06-01,1.2083929663361683
BDX,TMO,2016-08-24,2016-11-30,long_B_short_A,-0.04821135496150429,-0.05821135496150429,0.01,False,98,5,2015-06-01,2016-06-01,1.2083929663361683
DTE,PCG,2016-08-18,2016-09-23,short_B_long_A,0.024529158885122835,0.014529158885122835,0.01,True,36,6,2015-07-01,2016-07-01,1.0373902873284189
DTE,PCG,2016-10-05,2016-12-30,long_B_short_A,-0.042405676561837524,-0.052405676561837526,0.01,False,86,6,2015-07-01,2016-07-01,1.0373902873284189
CMS,PNW,2016-07-05,2016-12-30,short_B_long_A,-0.05764157908768314,-0.06764157908768313,0.01,False,178,6,2015-07-01,2016-07-01,1.4932264648411988
GOOGL,GOOG,2016-07-05,2016-07-18,short_B_long_A,0.015943770381240015,0.0059437703812400145,0.01,True,13,6,2015-07-01,2016-07-01,1.0624177911331676
GOOGL,GOOG,2016-08-01,2016-11-11,long_B_short_A,0.01431722373167333,0.00431722373167333,0.01,True,102,6,2015-07-01,2016-07-01,1.0624177911331676
JPM,MTB,2016-07-20,2016-12-30,long_B_short_A,-0.27786090752729686,-0.28786090752729687,0.01,False,163,6,2015-07-01,2016-07-01,1.8562248622323292
