pair,entry_date,exit_date,return_before_cost,direction,converged,days_open,window_id,transaction_cost,return_after_cost
"('AEP', 'XEL')",2016-11-17,2017-02-24,0.030873984527492127,long_A_short_B,True,99,9,0.01,0.020873984527492125
"('AEP', 'XEL')",2017-03-07,2017-03-31,-0.009405946012047695,long_A_short_B,False,24,9,0.01,-0.019405946012047696
"('ED', 'WEC')",2017-02-02,2017-03-31,0.014770971792446241,short_A_long_B,False,57,9,0.01,0.004770971792446241
"('CL', 'PEP')",2016-11-21,2017-02-23,0.051514072829534685,long_A_short_B,True,94,9,0.01,0.04151407282953468
"('CL', 'PEP')",2017-03-24,2017-03-31,-0.00419735023972867,long_A_short_B,False,7,9,0.01,-0.01419735023972867
"('BK', 'NTRS')",2016-10-13,2016-10-20,0.06407921315252096,long_A_short_B,True,7,9,0.01,0.05407921315252096
"('BK', 'NTRS')",2016-10-21,2016-11-14,0.05792090711566367,short_A_long_B,True,24,9,0.01,0.047920907115663665
"('BK', 'NTRS')",2016-12-02,2017-03-31,-0.03357879017077925,long_A_short_B,False,119,9,0.01,-0.04357879017077925
"('DTE', 'DUK')",2016-11-14,2017-03-31,-0.00957308493603648,short_A_long_B,False,137,9,0.01,-0.019573084936036482
"('AEP', 'SO')",2017-02-10,2017-03-31,-0.02295056757590963,short_A_long_B,False,49,9,0.01,-0.03295056757590963
"('LNT', 'NI')",2016-11-01,2017-03-31,0.005755896707525743,short_A_long_B,False,150,9,0.01,-0.004244103292474257
"('AEE', 'AEP')",2016-11-07,2017-03-31,-0.011395715382722438,short_A_long_B,False,144,9,0.01,-0.02139571538272244
"('DTE', 'WEC')",2016-11-14,2017-03-31,-0.015250784264174477,short_A_long_B,False,137,9,0.01,-0.02525078426417448
"('DUK', 'PCG')",2017-02-08,2017-03-31,-0.00379379881302655,long_A_short_B,False,51,9,0.01,-0.01379379881302655
"('CMS', 'ETR')",2016-10-25,2017-03-31,-0.017886116798615737,short_A_long_B,False,157,9,0.01,-0.02788611679861574
"('KO', 'EL')",2016-11-02,2017-03-31,0.02105471083193966,short_A_long_B,False,149,9,0.01,0.01105471083193966
"('AEE', 'CMS')",2016-12-02,2017-03-31,0.01081255445764051,short_A_long_B,False,119,9,0.01,0.0008125544576405106
"('L', 'PEP')",2016-10-31,2017-03-31,-0.031501619616711496,short_A_long_B,False,151,9,0.01,-0.0415016196167115
"('CMS', 'WEC')",2017-01-23,2017-04-28,-0.03613352787006341,short_A_long_B,False,95,10,0.01,-0.04613352787006341
"('ATO', 'CMS')",2016-11-14,2017-04-28,0.0022564496076828977,short_A_long_B,False,165,10,0.01,-0.0077435503923171025
"('AEP', 'XEL')",2017-03-21,2017-04-28,-0.002863448868928753,long_A_short_B,False,38,10,0.01,-0.012863448868928753
"('ED', 'XEL')",2017-03-16,2017-04-28,0.005053095860641177,long_A_short_B,False,43,10,0.01,-0.004946904139358823
"('ATO', 'WEC')",2016-11-09,2017-04-28,-0.05180626174824132,short_A_long_B,False,170,10,0.01,-0.061806261748241324
"('WEC', 'XEL')",2017-02-02,2017-04-28,-0.032122308245335685,long_A_short_B,False,85,10,0.01,-0.042122308245335686
"('CMS', 'XEL')",2016-11-29,2017-03-20,0.028711153884736662,short_A_long_B,True,111,10,0.01,0.01871115388473666
"('DTE', 'PCG')",2016-11-25,2017-02-10,0.032799405545002935,short_A_long_B,True,77,10,0.01,0.022799405545002933
"('JPM', 'TFC')",2016-11-10,2016-11-17,0.044657166491002265,short_A_long_B,True,7,10,0.01,0.03465716649100226
"('JPM', 'TFC')",2016-12-05,2017-04-28,-0.10217919423890987,short_A_long_B,False,144,10,0.01,-0.11217919423890986
"('AEE', 'PCG')",2016-11-14,2017-04-28,0.026678799914510387,short_A_long_B,False,165,10,0.01,0.016678799914510385
"('ATO', 'XEL')",2016-11-14,2017-04-28,0.03301450658285754,short_A_long_B,False,165,10,0.01,0.023014506582857537
"('ED', 'WEC')",2017-04-20,2017-04-28,-0.00022602378507863286,short_A_long_B,False,8,10,0.01,-0.010226023785078633
"('AON', 'BRO')",2016-11-11,2017-04-28,-0.008248576480563541,long_A_short_B,False,168,10,0.01,-0.018248576480563543
"('AEE', 'DUK')",2016-11-14,2017-04-28,-0.01088986487627519,short_A_long_B,False,165,10,0.01,-0.020889864876275192
"('AEE', 'DTE')",2017-02-09,2017-04-28,0.042331834484560016,short_A_long_B,False,78,10,0.01,0.032331834484560014
"('LIN', 'UPS')",2016-11-11,2017-02-01,0.0849032528663366,long_A_short_B,True,82,10,0.01,0.0749032528663366
"('LIN', 'UPS')",2017-04-07,2017-04-28,-0.028051741346001746,short_A_long_B,False,21,10,0.01,-0.03805174134600175
"('ALL', 'CB')",2016-11-14,2017-04-28,-0.06787098706676264,short_A_long_B,False,165,10,0.01,-0.07787098706676264
"('AEP', 'WEC')",2017-02-24,2017-04-28,0.007187480121268575,short_A_long_B,False,63,10,0.01,-0.0028125198787314256
"('AVB', 'UDR')",2017-02-13,2017-05-31,0.0235639831980059,short_A_long_B,False,107,11,0.01,0.0135639831980059
"('AEP', 'XEL')",2017-02-24,2017-03-09,0.028170552399205406,short_A_long_B,True,13,11,0.01,0.018170552399205404
"('ED', 'WEC')",2017-02-02,2017-05-31,-0.017527682969099567,short_A_long_B,False,118,11,0.01,-0.02752768296909957
"('DTE', 'PCG')",2017-02-09,2017-05-19,0.04980088024239171,long_A_short_B,True,99,11,0.01,0.03980088024239171
"('CMS', 'WEC')",2017-02-01,2017-05-31,-0.01764988635440634,short_A_long_B,False,119,11,0.01,-0.027649886354406343
"('AEP', 'ETR')",2017-01-11,2017-05-31,-0.027746195863504575,short_A_long_B,False,140,11,0.01,-0.03774619586350458
"('FITB', 'RJF')",2016-12-15,2017-01-24,0.044321221455106974,short_A_long_B,True,40,11,0.01,0.03432122145510697
"('FITB', 'RJF')",2017-02-08,2017-05-31,-0.02603637619556254,long_A_short_B,False,112,11,0.01,-0.03603637619556254
"('BRK-B', 'L')",2017-03-02,2017-04-04,0.04795257532058006,short_A_long_B,True,33,11,0.01,0.03795257532058006
"('NWSA', 'NWS')",2017-01-10,2017-02-23,0.023333199080559197,long_A_short_B,True,44,11,0.01,0.013333199080559197
"('NWSA', 'NWS')",2017-03-31,2017-04-27,0.01914530132887493,long_A_short_B,True,27,11,0.01,0.00914530132887493
"('KIM', 'SPG')",2017-02-03,2017-05-31,-0.1352549046259719,long_A_short_B,False,117,11,0.01,-0.1452549046259719
"('ALL', 'CB')",2017-01-30,2017-05-31,-0.05455738777805985,short_A_long_B,False,121,11,0.01,-0.06455738777805985
"('LNT', 'EIX')",2017-02-27,2017-05-23,0.05148130763924641,long_A_short_B,True,85,11,0.01,0.04148130763924641
"('BK', 'NTRS')",2016-12-07,2017-05-31,-0.008997965939642527,long_A_short_B,False,175,11,0.01,-0.01899796593964253
"('AEE', 'DTE')",2017-02-09,2017-05-01,0.0435957809437304,short_A_long_B,True,81,11,0.01,0.0335957809437304
"('AEE', 'PCG')",2017-04-06,2017-05-18,0.03646687000152171,long_A_short_B,True,42,11,0.01,0.02646687000152171
"('GOOGL', 'GOOG')",2017-06-13,2017-06-30,0.004792593368802112,long_A_short_B,False,17,12,0.01,-0.005207406631197889
"('ATO', 'CMS')",2017-02-02,2017-06-30,0.02791296414047273,long_A_short_B,False,148,12,0.01,0.017912964140472727
"('ED', 'WEC')",2017-04-19,2017-06-30,-0.011215876582956419,short_A_long_B,False,72,12,0.01,-0.02121587658295642
"('AVB', 'UDR')",2017-03-16,2017-05-31,0.03739394516829475,short_A_long_B,True,76,12,0.01,0.02739394516829475
"('WEC', 'XEL')",2017-02-02,2017-06-30,-0.03649851575951257,long_A_short_B,False,148,12,0.01,-0.046498515759512575
"('ED', 'XEL')",2017-02-17,2017-06-30,-0.0007955223971269909,long_A_short_B,False,133,12,0.01,-0.010795522397126991
"('CMS', 'WEC')",2017-02-01,2017-06-30,-0.014450729782375937,short_A_long_B,False,149,12,0.01,-0.02445072978237594
"('AEP', 'DUK')",2017-05-25,2017-06-30,0.0005800508396694992,short_A_long_B,False,36,12,0.01,-0.009419949160330501
"('BAC', 'CFG')",2017-02-22,2017-06-30,-0.03402871386028361,short_A_long_B,False,128,12,0.01,-0.04402871386028361
"('L', 'WRB')",2017-01-17,2017-06-30,-0.014700173343874301,long_A_short_B,False,164,12,0.01,-0.024700173343874303
"('AEP', 'ETR')",2017-05-12,2017-06-30,-0.006582323550846647,short_A_long_B,False,49,12,0.01,-0.01658232355084665
"('CMS', 'ED')",2017-02-17,2017-06-08,0.04599344903051761,short_A_long_B,True,111,12,0.01,0.035993449030517606
"('LNT', 'EIX')",2017-02-13,2017-06-30,0.0167693566208742,long_A_short_B,False,137,12,0.01,0.006769356620874198
"('AON', 'CDNS')",2017-02-02,2017-06-30,0.027920528578507797,long_A_short_B,False,148,12,0.01,0.017920528578507795
"('KIM', 'REG')",2017-02-06,2017-06-30,-0.16052356890724462,long_A_short_B,False,144,12,0.01,-0.17052356890724463
"('ATO', 'WEC')",2017-03-15,2017-06-30,-0.017021817241594572,short_A_long_B,False,107,12,0.01,-0.027021817241594574
"('CMCSA', 'INTU')",2017-01-26,2017-02-24,0.07690925344655275,short_A_long_B,True,29,12,0.01,0.06690925344655275
"('CMCSA', 'INTU')",2017-03-29,2017-05-24,0.08452943479521147,short_A_long_B,True,56,12,0.01,0.07452943479521147
"('CMCSA', 'INTU')",2017-06-08,2017-06-30,0.023911052084580997,long_A_short_B,False,22,12,0.01,0.013911052084580997
"('ALL', 'EXPD')",2017-02-02,2017-06-30,-0.06719685815552556,short_A_long_B,False,148,12,0.01,-0.07719685815552556
"('NEE', 'WEC')",2017-02-01,2017-06-30,-0.06796575149969719,short_A_long_B,False,149,12,0.01,-0.07796575149969719
"('CMS', 'XEL')",2017-02-07,2017-07-31,-0.05810786793197731,long_A_short_B,False,174,13,0.01,-0.0681078679319773
"('ED', 'XEL')",2017-02-17,2017-07-31,-0.0073941477500669706,long_A_short_B,False,164,13,0.01,-0.017394147750066973
"('WEC', 'XEL')",2017-03-03,2017-07-31,-0.028325374694451844,long_A_short_B,False,150,13,0.01,-0.038325374694451846
"('ATO', 'CMS')",2017-07-03,2017-07-31,-0.040713875254836385,short_A_long_B,False,28,13,0.01,-0.05071387525483639
"('CMS', 'WEC')",2017-05-26,2017-06-12,0.021356697795830493,short_A_long_B,True,17,13,0.01,0.011356697795830492
"('ED', 'WEC')",2017-05-19,2017-07-31,0.0011439882291646164,short_A_long_B,False,73,13,0.01,-0.008856011770835384
"('CMS', 'ED')",2017-06-08,2017-07-31,-0.012324820819583082,long_A_short_B,False,53,13,0.01,-0.022324820819583084
"('ATO', 'XEL')",2017-03-09,2017-07-25,0.04433833406843912,long_A_short_B,True,138,13,0.01,0.03433833406843912
"('AEP', 'DUK')",2017-05-31,2017-07-14,0.028817749834116446,short_A_long_B,True,44,13,0.01,0.018817749834116444
"('AEE', 'DTE')",2017-03-22,2017-04-20,0.042078618435100745,short_A_long_B,True,29,13,0.01,0.03207861843510074
"('AEE', 'DTE')",2017-06-15,2017-07-31,0.02492944755117632,long_A_short_B,False,46,13,0.01,0.01492944755117632
"('ATO', 'WEC')",2017-07-03,2017-07-31,-0.01549431710040361,short_A_long_B,False,28,13,0.01,-0.02549431710040361
"('ATO', 'ED')",2017-06-21,2017-06-29,0.03165541955172213,long_A_short_B,True,8,13,0.01,0.02165541955172213
"('ATO', 'ED')",2017-07-25,2017-07-31,0.01817358959346349,short_A_long_B,False,6,13,0.01,0.00817358959346349
"('KIM', 'REG')",2017-02-23,2017-07-31,-0.0946081279598262,long_A_short_B,False,158,13,0.01,-0.1046081279598262
"('NEE', 'XEL')",2017-03-30,2017-06-23,0.05321660193935207,long_A_short_B,True,85,13,0.01,0.04321660193935207
"('CMS', 'NEE')",2017-06-05,2017-07-31,-0.05271378221473566,long_A_short_B,False,56,13,0.01,-0.06271378221473566
"('AON', 'MRSH')",2017-02-21,2017-05-08,0.04479614917556374,long_A_short_B,True,76,13,0.01,0.034796149175563736
"('AON', 'MRSH')",2017-05-22,2017-07-31,-0.03078242453200919,short_A_long_B,False,70,13,0.01,-0.04078242453200919
"('AEP', 'ED')",2017-07-20,2017-07-31,0.021322302779698266,long_A_short_B,False,11,13,0.01,0.011322302779698265
"('AEP', 'WEC')",2017-05-26,2017-07-18,0.029972396774092247,short_A_long_B,True,53,13,0.01,0.019972396774092245
"('GOOGL', 'GOOG')",2017-08-30,2017-08-31,0.0018042691679573952,long_A_short_B,False,1,14,0.01,-0.008195730832042605
"('ATO', 'CMS')",2017-07-07,2017-08-31,0.011126748321725888,short_A_long_B,False,55,14,0.01,0.0011267483217258876
"('AVB', 'UDR')",2017-04-12,2017-05-23,0.034409438622081234,short_A_long_B,True,41,14,0.01,0.024409438622081232
"('AVB', 'UDR')",2017-06-07,2017-08-31,-0.007294727850248095,long_A_short_B,False,85,14,0.01,-0.017294727850248097
"('CMS', 'ED')",2017-06-09,2017-08-31,0.01988385879540666,long_A_short_B,False,83,14,0.01,0.009883858795406661
"('AEP', 'XEL')",2017-07-14,2017-08-31,0.01113296693470267,long_A_short_B,False,48,14,0.01,0.0011329669347026703
"('EIX', 'PCG')",2017-07-14,2017-08-31,-0.025490232888457198,long_A_short_B,False,48,14,0.01,-0.0354902328884572
"('ED', 'DUK')",2017-03-27,2017-08-31,-0.01479064879976244,short_A_long_B,False,157,14,0.01,-0.024790648799762442
"('CMS', 'XEL')",2017-03-27,2017-08-31,-0.02211365226401396,long_A_short_B,False,157,14,0.01,-0.03211365226401396
"('DUK', 'SRE')",2017-04-25,2017-05-17,0.03833890191907041,long_A_short_B,True,22,14,0.01,0.02833890191907041
"('WEC', 'XEL')",2017-04-20,2017-08-31,-0.007623288439322806,long_A_short_B,False,133,14,0.01,-0.017623288439322808
"('ED', 'SO')",2017-04-11,2017-08-31,-0.09806709092033739,short_A_long_B,False,142,14,0.01,-0.10806709092033738
"('ATO', 'ED')",2017-06-07,2017-07-07,0.03725000002116685,long_A_short_B,True,30,14,0.01,0.02725000002116685
"('ATO', 'ED')",2017-08-02,2017-08-31,0.02978960127262431,short_A_long_B,False,29,14,0.01,0.01978960127262431
"('DUK', 'EIX')",2017-05-18,2017-08-31,-0.023912513562249993,short_A_long_B,False,105,14,0.01,-0.033912513562249995
"('EIX', 'NEE')",2017-05-11,2017-08-31,-0.10560206729875099,long_A_short_B,False,112,14,0.01,-0.11560206729875099
"('AEP', 'WEC')",2017-05-31,2017-07-18,0.03728897175688406,short_A_long_B,True,48,14,0.01,0.027288971756884058
"('KIM', 'SPG')",2017-04-28,2017-08-31,0.01074638936112593,long_A_short_B,False,125,14,0.01,0.0007463893611259296
"('CMS', 'EIX')",2017-05-03,2017-08-31,-0.06261708519165143,short_A_long_B,False,120,14,0.01,-0.07261708519165143
"('ATO', 'XEL')",2017-05-16,2017-07-07,0.03721268623888552,long_A_short_B,True,52,14,0.01,0.027212686238885515
"('BRK-B', 'HUBB')",2017-03-30,2017-04-26,0.05352811134884028,long_A_short_B,True,27,14,0.01,0.04352811134884028
"('BRK-B', 'HUBB')",2017-08-14,2017-08-31,-0.03786195514209023,short_A_long_B,False,17,14,0.01,-0.04786195514209023
"('AEP', 'ETR')",2017-07-11,2017-08-31,-0.013322713979919465,short_A_long_B,False,51,14,0.01,-0.023322713979919467
"('CMS', 'XEL')",2017-06-02,2017-06-15,0.013602673982880176,long_A_short_B,True,13,15,0.01,0.0036026739828801755
"('CMS', 'XEL')",2017-07-18,2017-09-29,-0.01535309120693995,long_A_short_B,False,73,15,0.01,-0.025353091206939952
"('NWSA', 'NWS')",2017-04-27,2017-06-20,0.019711021548882712,short_A_long_B,True,54,15,0.01,0.009711021548882712
"('NWSA', 'NWS')",2017-08-10,2017-08-18,0.012113394501424346,short_A_long_B,True,8,15,0.01,0.002113394501424346
"('NWSA', 'NWS')",2017-08-30,2017-09-29,0.00656095422027847,short_A_long_B,False,30,15,0.01,-0.0034390457797215303
"('ATO', 'CMS')",2017-07-03,2017-09-29,-0.0017028142374371225,short_A_long_B,False,88,15,0.01,-0.011702814237437123
"('ED', 'DUK')",2017-05-23,2017-09-29,0.005210775479216334,short_A_long_B,False,129,15,0.01,-0.004789224520783666
"('DUK', 'XEL')",2017-06-02,2017-09-29,-0.011401485393113808,long_A_short_B,False,119,15,0.01,-0.02140148539311381
"('AVB', 'UDR')",2017-05-26,2017-09-29,-0.05301067327367692,long_A_short_B,False,126,15,0.01,-0.06301067327367692
"('AEP', 'ED')",2017-07-18,2017-08-16,0.026233100693313416,long_A_short_B,True,29,15,0.01,0.016233100693313414
"('SRE', 'XEL')",2017-06-14,2017-09-29,0.0057565627324140944,long_A_short_B,False,107,15,0.01,-0.004243437267585906
"('ATO', 'XEL')",2017-05-05,2017-05-15,0.026728258958928275,short_A_long_B,True,10,15,0.01,0.016728258958928273
"('ATO', 'XEL')",2017-07-07,2017-09-06,0.04294998461499877,short_A_long_B,True,61,15,0.01,0.03294998461499877
"('ED', 'SO')",2017-05-22,2017-09-29,-0.010656248761052312,short_A_long_B,False,130,15,0.01,-0.020656248761052314
"('NEE', 'PCG')",2017-05-01,2017-09-29,-0.07579986449625387,short_A_long_B,False,151,15,0.01,-0.08579986449625386
"('CMS', 'SRE')",2017-06-22,2017-07-21,0.039522410879774816,short_A_long_B,True,29,15,0.01,0.029522410879774814
"('ED', 'XEL')",2017-09-28,2017-09-29,0.0006839666769866692,long_A_short_B,False,1,15,0.01,-0.009316033323013331
"('DUK', 'SO')",2017-06-22,2017-09-29,0.004360502931305188,short_A_long_B,False,99,15,0.01,-0.005639497068694812
"('AEP', 'MKC')",2017-06-16,2017-09-29,0.034894211744718184,short_A_long_B,False,105,15,0.01,0.024894211744718182
"('EIX', 'PCG')",2017-07-13,2017-09-29,-0.03430581664705845,long_A_short_B,False,78,15,0.01,-0.04430581664705845
"('CMS', 'XEL')",2017-07-19,2017-10-31,-0.016454782295558967,long_A_short_B,False,104,16,0.01,-0.02645478229555897
"('AEP', 'DUK')",2017-06-02,2017-07-12,0.023982325234556456,short_A_long_B,True,40,16,0.01,0.013982325234556456
"('AEP', 'DUK')",2017-08-22,2017-10-31,-0.0016399481583466713,short_A_long_B,False,70,16,0.01,-0.011639948158346672
"('ATO', 'XEL')",2017-05-31,2017-06-30,0.030686535021929973,long_A_short_B,True,30,16,0.01,0.02068653502192997
"('ATO', 'XEL')",2017-07-25,2017-08-07,0.03234995370573035,short_A_long_B,True,13,16,0.01,0.022349953705730348
"('ATO', 'XEL')",2017-09-06,2017-10-31,-0.000683955246833845,long_A_short_B,False,55,16,0.01,-0.010683955246833845
"('ATO', 'CMS')",2017-05-22,2017-06-30,0.022151271213743273,long_A_short_B,True,39,16,0.01,0.012151271213743273
"('ATO', 'CMS')",2017-07-07,2017-09-08,0.023618678030274287,short_A_long_B,True,63,16,0.01,0.013618678030274287
"('ATO', 'CMS')",2017-10-03,2017-10-24,0.03078603129420676,short_A_long_B,True,21,16,0.01,0.02078603129420676
"('AEE', 'DTE')",2017-08-10,2017-10-31,-0.046257806682371116,short_A_long_B,False,82,16,0.01,-0.05625780668237112
"('EIX', 'XEL')",2017-05-15,2017-10-31,-0.06752360564754878,long_A_short_B,False,169,16,0.01,-0.07752360564754877
"('NWSA', 'NWS')",2017-06-07,2017-09-05,0.01212786428364121,long_A_short_B,True,90,16,0.01,0.0021278642836412096
"('NWSA', 'NWS')",2017-09-19,2017-10-05,0.014304058155119037,long_A_short_B,True,16,16,0.01,0.004304058155119037
"('AEP', 'SRE')",2017-05-24,2017-07-20,0.031414625005736,short_A_long_B,True,57,16,0.01,0.021414625005735995
"('AEP', 'SRE')",2017-07-27,2017-10-31,-0.015221216425521211,short_A_long_B,False,96,16,0.01,-0.025221216425521213
"('ESS', 'UDR')",2017-07-26,2017-10-31,0.008563167259928783,short_A_long_B,False,97,16,0.01,-0.0014368327400712168
"('AEP', 'ED')",2017-07-20,2017-07-27,0.030132055241775313,long_A_short_B,True,7,16,0.01,0.02013205524177531
"('AEP', 'ED')",2017-08-28,2017-10-31,0.01307597744057154,short_A_long_B,False,64,16,0.01,0.00307597744057154
"('ED', 'SRE')",2017-05-18,2017-10-31,-0.009450871668495786,short_A_long_B,False,166,16,0.01,-0.019450871668495788
"('ATO', 'EIX')",2017-06-14,2017-10-31,-0.028204838060852166,short_A_long_B,False,139,16,0.01,-0.03820483806085217
"('DUK', 'WEC')",2017-10-23,2017-10-31,-3.669698777430952e-05,long_A_short_B,False,8,16,0.01,-0.01003669698777431
"('DUK', 'SRE')",2017-05-18,2017-09-22,0.03951595760612259,short_A_long_B,True,127,16,0.01,0.029515957606122585
"('DUK', 'SRE')",2017-10-05,2017-10-31,0.0012271912783905492,short_A_long_B,False,26,16,0.01,-0.008772808721609451
"('CMS', 'EIX')",2017-05-17,2017-10-31,-0.024502984522038807,short_A_long_B,False,167,16,0.01,-0.03450298452203881
"('CMS', 'NEE')",2017-07-07,2017-10-31,-0.04622814049281132,long_A_short_B,False,116,16,0.01,-0.05622814049281132
"('DUK', 'MKC')",2017-06-16,2017-10-31,-0.03701211463852261,short_A_long_B,False,137,16,0.01,-0.04701211463852261
"('AEP', 'AWK')",2017-05-04,2017-07-20,0.05151288286987432,short_A_long_B,True,77,16,0.01,0.04151288286987432
"('AEP', 'AWK')",2017-08-17,2017-10-18,0.046097668684667914,short_A_long_B,True,62,16,0.01,0.03609766868466791
"('NWSA', 'NWS')",2017-09-12,2017-09-19,0.01583722992761405,short_A_long_B,True,7,17,0.01,0.005837229927614049
"('NWSA', 'NWS')",2017-10-23,2017-11-30,-0.003844380266347258,short_A_long_B,False,38,17,0.01,-0.013844380266347258
"('CMS', 'XEL')",2017-07-31,2017-11-30,-0.0044426939481299055,long_A_short_B,False,122,17,0.01,-0.014442693948129906
"('LNT', 'ED')",2017-08-23,2017-11-30,0.0086184331176411,short_A_long_B,False,99,17,0.01,-0.0013815668823589002
"('EIX', 'PCG')",2017-07-14,2017-10-12,0.055979944276907445,long_A_short_B,True,90,17,0.01,0.04597994427690744
"('EIX', 'PCG')",2017-10-13,2017-11-30,-0.10234770332319598,short_A_long_B,False,48,17,0.01,-0.11234770332319598
"('CMS', 'ED')",2017-10-30,2017-11-16,0.03189785174654003,long_A_short_B,True,17,17,0.01,0.021897851746540027
"('ED', 'DUK')",2017-11-28,2017-11-30,-0.00980027742086742,short_A_long_B,False,2,17,0.01,-0.019800277420867422
"('AEP', 'DUK')",2017-07-13,2017-08-17,0.022623595358557402,long_A_short_B,True,35,17,0.01,0.012623595358557402
"('AEP', 'DUK')",2017-11-13,2017-11-30,-0.01764524683644142,short_A_long_B,False,17,17,0.01,-0.02764524683644142
"('LNT', 'CMS')",2017-09-26,2017-11-30,-0.004960797306129194,short_A_long_B,False,65,17,0.01,-0.014960797306129195
"('AEP', 'SRE')",2017-10-17,2017-11-30,-0.008353995816170912,short_A_long_B,False,44,17,0.01,-0.018353995816170914
"('ES', 'XEL')",2017-07-27,2017-11-30,-0.014540614772420524,long_A_short_B,False,126,17,0.01,-0.024540614772420526
"('LNT', 'DUK')",2017-08-23,2017-11-30,-0.01977309315047604,short_A_long_B,False,99,17,0.01,-0.029773093150476042
"('ATO', 'CMS')",2017-07-06,2017-11-15,0.02604819292640803,short_A_long_B,True,132,17,0.01,0.01604819292640803
